customerID,Contract,InternetService,tenure,MonthlyCharges,TotalCharges,Churn_Probability,Risk_Level,Recommended_Action
1587-FKLZB,Month-to-month,Fiber optic,66,99.5,6822.15,0.61,High,Offer a long-term contract with a targeted retention incentive.
4817-QRJSX,Month-to-month,Fiber optic,10,81.0,818.05,0.61,High,Offer a long-term contract with a targeted retention incentive.
6402-ZFPPI,Month-to-month,Fiber optic,25,102.8,2660.2,0.61,High,Offer a long-term contract with a targeted retention incentive.
0420-HLGXF,Month-to-month,Fiber optic,39,99.75,4036.0,0.61,High,Offer a long-term contract with a targeted retention incentive.
9365-SRSZE,Month-to-month,Fiber optic,27,70.55,1943.9,0.61,High,Offer a long-term contract with a targeted retention incentive.
0880-TKATG,Month-to-month,Fiber optic,4,101.15,385.9,0.61,High,Offer a long-term contract with a targeted retention incentive.
0018-NYROU,Month-to-month,Fiber optic,5,68.95,351.5,0.61,High,Offer a long-term contract with a targeted retention incentive.
0872-NXJYS,Month-to-month,Fiber optic,9,79.55,723.4,0.61,High,Offer a long-term contract with a targeted retention incentive.
0390-DCFDQ,Month-to-month,Fiber optic,1,70.45,70.45,0.61,High,Offer a long-term contract with a targeted retention incentive.
6338-AVWCY,Month-to-month,DSL,3,40.15,130.75,0.61,High,Offer a long-term contract with a targeted retention incentive.
7852-LECYP,Month-to-month,Fiber optic,13,93.8,1261.0,0.61,High,Offer a long-term contract with a targeted retention incentive.
8107-KNCIM,Month-to-month,Fiber optic,14,75.1,1013.35,0.61,High,Offer a long-term contract with a targeted retention incentive.
4277-PVRAN,Month-to-month,Fiber optic,8,80.1,679.3,0.61,High,Offer a long-term contract with a targeted retention incentive.
8229-TNIQA,Month-to-month,DSL,4,45.3,196.95,0.605,High,Offer a long-term contract with a targeted retention incentive.
2091-RFFBA,Month-to-month,Fiber optic,31,73.9,2217.15,0.605,High,Offer a long-term contract with a targeted retention incentive.
6817-WTYHE,Month-to-month,DSL,2,44.9,111.05,0.605,High,Offer a long-term contract with a targeted retention incentive.
5976-JCJRH,Month-to-month,Fiber optic,10,70.3,738.2,0.605,High,Offer a long-term contract with a targeted retention incentive.
1465-VINDH,Month-to-month,Fiber optic,10,102.1,1068.85,0.605,High,Offer a long-term contract with a targeted retention incentive.
6537-QLGEX,Month-to-month,DSL,16,38.9,664.4,0.605,High,Offer a long-term contract with a targeted retention incentive.
7240-ETPTR,Month-to-month,DSL,9,48.75,442.2,0.605,High,Offer a long-term contract with a targeted retention incentive.
8625-AZYZY,Month-to-month,Fiber optic,24,104.65,2542.45,0.605,High,Offer a long-term contract with a targeted retention incentive.
2205-YMZZJ,Month-to-month,Fiber optic,7,84.8,546.95,0.605,High,Offer a long-term contract with a targeted retention incentive.
8873-GLDMH,Month-to-month,Fiber optic,6,73.85,401.3,0.6042352941176471,High,Offer a long-term contract with a targeted retention incentive.
2468-SJFLM,Month-to-month,Fiber optic,1,74.3,74.3,0.6036732339368122,High,Offer a long-term contract with a targeted retention incentive.
